init
1 0 [3368.75, 3478.5, 3372.75, 3481.5]
1 1 [4971.25, 4986.0, 4979.25, 4992.75]
0 0 [4081.25, 3963.0, 4079.75, 3962.0]
0 1 [3120.0, 3330.75, 3110.75, 3324.5]
1 0 [3365.25, 3476.0, 3369.25, 3478.5]
1 1 [4967.5, 4984.5, 4976.5, 4991.25]
0 0 [4084.0, 3965.5, 4083.0, 3964.75]
0 1 [3115.75, 3325.0, 3106.75, 3319.25]
1 0 [3358.0, 3468.75, 3362.0, 3471.5]
1 1 [4965.0, 4982.25, 4973.75, 4989.0]
0 0 [4085.5, 3966.75, 4084.25, 3966.0]
0 1 [3113.0, 3323.0, 3104.0, 3317.0]
1 0 [3359.5, 3470.5, 3363.25, 3473.25]
1 1 [4965.25, 4983.25, 4974.25, 4990.0]
0 0 [4088.75, 3969.75, 4087.5, 3969.0]
0 1 [3112.75, 3321.5, 3103.5, 3315.25]
1 0 [3356.5, 3467.0, 3360.5, 3469.75]
1 1 [4961.5, 4980.25, 4970.25, 4987.0]
0 0 [4086.25, 3966.75, 4085.25, 3966.0]
0 1 [3113.0, 3320.25, 3103.5, 3314.0]
1 0 [3357.5, 3468.0, 3361.25, 3470.75]
1 1 [4963.5, 4983.25, 4972.5, 4989.75]
0 0 [4088.75, 3968.5, 4087.75, 3968.0]
0 1 [3118.0, 3324.5, 3108.5, 3318.5]
1 0 [3361.25, 3470.5, 3365.0, 3473.25]
1 1 [4960.5, 4979.75, 4968.5, 4986.5]
0 0 [4082.5, 3961.75, 4081.5, 3961.0]
0 1 [3118.0, 3323.5, 3108.5, 3317.5]
1 0 [3360.5, 3469.75, 3364.25, 3472.5]
1 1 [4964.75, 4985.25, 4973.5, 4991.75]
0 0 [4083.25, 3962.25, 4082.25, 3961.75]
0 1 [3127.25, 3331.25, 3118.0, 3325.0]
1 0 [3369.25, 3478.25, 3373.0, 3481.0]
1 1 [4964.25, 4985.5, 4972.75, 4992.25]
0 0 [4078.25, 3955.75, 4077.0, 3955.0]
0 1 [3133.5, 3335.25, 3124.25, 3329.0]
1 0 [3373.0, 3479.5, 3376.5, 3482.25]
1 1 [4967.75, 4990.5, 4976.5, 4997.0]
0 0 [4076.5, 3952.0, 4075.25, 3951.5]
0 1 [3147.25, 3346.25, 3137.75, 3340.0]
1 0 [3383.0, 3489.75, 3386.75, 3492.5]
1 1 [4969.25, 4993.25, 4977.75, 5000.0]
0 0 [4066.25, 3942.75, 4065.25, 3942.25]
0 1 [3157.0, 3352.75, 3147.5, 3346.25]
1 0 [3386.5, 3495.25, 3390.25, 3497.75]
1 1 [4971.0, 4997.0, 4980.0, 5003.75]
0 0 [4058.5, 3935.25, 4057.5, 3934.75]
0 1 [3171.25, 3363.5, 3161.75, 3357.5]
1 0 [3398.25, 3507.75, 3402.0, 3510.25]
1 1 [4974.25, 5002.0, 4983.0, 5008.75]
0 0 [4050.75, 3926.75, 4049.5, 3926.0]
0 1 [3190.25, 3377.75, 3180.75, 3371.75]
1 0 [3407.75, 3516.0, 3411.25, 3518.75]
1 1 [4976.0, 5006.75, 4985.0, 5013.75]
0 0 [4038.75, 3913.25, 4037.75, 3912.75]
0 1 [3208.0, 3390.5, 3198.25, 3384.25]
1 0 [3420.5, 3528.75, 3423.75, 3531.25]
1 1 [4982.0, 5015.5, 4991.0, 5022.25]
0 0 [4029.0, 3902.75, 4027.75, 3902.5]
0 1 [3229.0, 3405.75, 3219.25, 3399.75]
1 0 [3432.75, 3541.25, 3436.0, 3543.75]
1 1 [4980.5, 5018.0, 4989.75, 5024.75]
0 0 [4014.0, 3886.5, 4013.25, 3886.0]
0 1 [3248.0, 3418.0, 3238.25, 3411.5]
1 0 [3442.0, 3549.75, 3445.5, 3552.25]
1 1 [4984.25, 5026.5, 4993.5, 5033.75]
0 0 [4004.25, 3873.5, 4003.5, 3873.25]
0 1 [3273.75, 3435.5, 3264.0, 3429.5]
1 0 [3458.5, 3565.25, 3461.5, 3567.75]
1 1 [4986.75, 5034.0, 4995.75, 5041.0]
0 0 [3988.0, 3856.25, 3987.5, 3856.0]
0 1 [3293.5, 3449.0, 3283.75, 3442.5]
1 0 [3466.5, 3575.0, 3469.75, 3577.5]
1 1 [4989.0, 5040.0, 4998.0, 5047.0]
0 0 [3975.0, 3842.75, 3974.5, 3842.75]
0 1 [3316.75, 3466.5, 3307.0, 3460.25]
1 0 [3481.75, 3589.5, 3484.5, 3591.75]
1 1 [4991.25, 5046.75, 5000.5, 5054.0]
0 0 [3960.5, 3825.5, 3960.25, 3825.5]
0 1 [3339.0, 3480.5, 3329.0, 3474.0]
1 0 [3491.0, 3598.75, 3494.0, 3601.0]
1 1 [4993.25, 5055.0, 5002.25, 5062.5]
0 0 [3945.5, 3809.5, 3945.25, 3809.5]
0 1 [3360.5, 3493.75, 3350.25, 3487.25]
1 0 [3502.5, 3612.75, 3505.25, 3614.75]
1 1 [4994.25, 5062.25, 5003.25, 5069.25]
0 0 [3933.0, 3796.75, 3932.75, 3796.75]
0 1 [3383.75, 3510.5, 3373.75, 3504.0]
1 0 [3513.0, 3622.75, 3515.5, 3624.75]
1 1 [4997.0, 5069.25, 5006.25, 5076.5]
0 0 [3917.5, 3778.75, 3917.25, 3778.75]
0 1 [3401.0, 3521.5, 3390.75, 3515.0]
1 0 [3523.5, 3632.75, 3526.0, 3634.75]
1 1 [5000.0, 5077.25, 5009.25, 5084.75]
0 0 [3905.25, 3765.5, 3905.0, 3765.5]
0 1 [3421.0, 3535.75, 3411.0, 3529.25]
1 0 [3530.75, 3642.5, 3533.25, 3644.5]
1 1 [5000.25, 5082.5, 5009.5, 5089.75]
0 0 [3885.5, 3748.25, 3885.25, 3748.25]
0 1 [3433.25, 3543.25, 3423.0, 3537.0]
1 0 [3535.25, 3651.0, 3537.75, 3653.0]
1 1 [5005.75, 5091.75, 5015.0, 5099.0]
0 0 [3873.75, 3738.25, 3873.75, 3738.25]
0 1 [3451.5, 3557.75, 3441.25, 3551.75]
1 0 [3546.25, 3663.5, 3548.75, 3665.5]
1 1 [5009.5, 5099.75, 5019.0, 5107.25]
0 0 [3859.75, 3723.5, 3859.75, 3723.5]
0 1 [3463.75, 3564.5, 3453.75, 3558.25]
1 0 [3552.5, 3670.0, 3555.0, 3671.75]
1 1 [5012.0, 5107.5, 5021.5, 5115.0]
0 0 [3849.5, 3711.75, 3849.5, 3712.0]
0 1 [3479.5, 3576.25, 3469.25, 3569.75]
1 0 [3560.0, 3677.75, 3562.25, 3679.75]
1 1 [5013.75, 5111.25, 5023.5, 5118.75]
0 0 [3833.75, 3697.25, 3833.75, 3697.75]
0 1 [3489.0, 3584.0, 3479.0, 3577.75]
1 0 [3563.0, 3683.25, 3565.25, 3685.0]
1 1 [5014.5, 5114.25, 5024.0, 5121.75]
0 0 [3821.25, 3685.75, 3821.5, 3686.25]
0 1 [3500.0, 3592.5, 3489.75, 3586.25]
1 0 [3568.25, 3689.75, 3570.75, 3691.5]
1 1 [5016.0, 5117.75, 5026.0, 5125.5]
0 0 [3811.5, 3675.25, 3811.75, 3676.0]
0 1 [3512.5, 3602.75, 3502.5, 3596.75]
1 0 [3573.5, 3694.25, 3576.0, 3696.25]
1 1 [5019.75, 5123.25, 5029.0, 5130.75]
0 0 [3802.0, 3664.0, 3802.25, 3664.5]
0 1 [3521.5, 3610.0, 3511.25, 3603.75]
1 0 [3579.0, 3698.75, 3581.5, 3700.75]
1 1 [5020.5, 5125.5, 5030.0, 5133.25]
0 0 [3794.75, 3654.5, 3795.0, 3655.25]
0 1 [3532.0, 3618.25, 3522.25, 3611.75]
1 0 [3584.5, 3702.25, 3587.0, 3704.25]
1 1 [5019.0, 5126.5, 5029.0, 5134.0]
0 0 [3785.25, 3642.25, 3786.0, 3643.0]
0 1 [3537.25, 3620.5, 3527.25, 3614.25]
1 0 [3586.25, 3702.0, 3588.75, 3704.0]
1 1 [5021.0, 5129.5, 5030.75, 5137.25]
0 0 [3782.75, 3637.25, 3783.5, 3638.0]
0 1 [3544.5, 3627.5, 3534.75, 3621.25]
1 0 [3592.5, 3707.5, 3595.0, 3709.5]
1 1 [5018.75, 5128.0, 5028.75, 5136.0]
0 0 [3773.5, 3629.25, 3774.0, 3630.0]
0 1 [3548.5, 3629.25, 3538.5, 3623.0]
1 0 [3591.0, 3707.75, 3593.25, 3709.5]
1 1 [5022.5, 5134.25, 5032.5, 5142.0]
0 0 [3773.0, 3627.25, 3773.75, 3628.25]
0 1 [3553.0, 3632.5, 3543.25, 3626.25]
1 0 [3597.0, 3712.0, 3599.5, 3713.75]
1 1 [5021.25, 5133.25, 5031.0, 5140.75]
0 0 [3772.0, 3624.25, 3772.75, 3625.0]
0 1 [3552.25, 3631.25, 3542.25, 3625.0]
1 0 [3596.75, 3710.25, 3599.25, 3712.0]
1 1 [5022.5, 5134.25, 5032.25, 5142.0]
0 0 [3771.25, 3622.0, 3771.75, 3622.75]
0 1 [3552.5, 3631.75, 3542.75, 3625.5]
1 0 [3596.75, 3709.75, 3599.25, 3711.75]
1 1 [5023.25, 5134.0, 5033.25, 5141.75]
0 0 [3774.5, 3625.5, 3775.0, 3626.25]
0 1 [3550.25, 3631.0, 3540.5, 3625.0]
1 0 [3594.75, 3707.5, 3597.25, 3709.5]
1 1 [5021.25, 5130.25, 5031.5, 5138.0]
0 0 [3774.25, 3626.75, 3774.5, 3627.25]
0 1 [3544.75, 3627.5, 3535.0, 3621.25]
1 0 [3593.25, 3707.0, 3595.5, 3709.0]
1 1 [5023.0, 5130.5, 5032.5, 5138.0]
0 0 [3779.5, 3633.0, 3780.0, 3633.5]
0 1 [3542.75, 3627.0, 3533.0, 3621.0]
1 0 [3591.5, 3706.0, 3593.75, 3707.75]
1 1 [5022.75, 5127.75, 5032.5, 5135.5]
0 0 [3783.5, 3639.25, 3783.5, 3639.5]
0 1 [3536.0, 3624.0, 3526.25, 3617.75]
1 0 [3586.75, 3703.25, 3589.5, 3705.25]
1 1 [5023.5, 5124.75, 5033.5, 5132.5]
0 0 [3790.25, 3649.0, 3790.25, 3649.25]
0 1 [3528.5, 3620.75, 3518.75, 3614.5]
1 0 [3582.5, 3699.75, 3584.75, 3701.75]
1 1 [5021.25, 5118.75, 5030.75, 5126.25]
0 0 [3794.25, 3655.5, 3794.5, 3655.5]
0 1 [3515.25, 3611.75, 3505.5, 3605.5]
1 0 [3575.25, 3694.25, 3577.75, 3696.0]
1 1 [5021.25, 5113.5, 5031.0, 5121.0]
0 0 [3805.5, 3670.75, 3805.5, 3671.0]
0 1 [3504.75, 3608.5, 3495.0, 3602.25]
1 0 [3570.25, 3692.25, 3573.0, 3694.25]
1 1 [5022.25, 5108.5, 5032.0, 5116.0]
0 0 [3815.75, 3685.5, 3815.5, 3685.75]
0 1 [3491.5, 3599.75, 3481.75, 3593.5]
1 0 [3561.25, 3684.75, 3563.75, 3686.75]
1 1 [5020.25, 5103.5, 5030.0, 5111.0]
0 0 [3825.75, 3697.75, 3825.75, 3697.75]
0 1 [3478.5, 3591.25, 3468.75, 3585.25]
1 0 [3555.0, 3678.75, 3557.75, 3680.75]
1 1 [5019.25, 5097.5, 5029.0, 5104.75]
0 0 [3839.5, 3713.25, 3839.5, 3713.5]
0 1 [3464.75, 3583.75, 3455.0, 3577.5]
1 0 [3547.75, 3672.25, 3550.5, 3674.25]
1 1 [5016.25, 5090.25, 5026.25, 5097.75]
0 0 [3850.0, 3727.0, 3849.75, 3727.25]
0 1 [3448.0, 3571.75, 3438.5, 3565.75]
1 0 [3537.25, 3664.0, 3540.0, 3666.25]
1 1 [5015.0, 5084.5, 5024.75, 5092.25]
0 0 [3863.75, 3745.0, 3863.5, 3745.0]
0 1 [3432.0, 3562.0, 3422.25, 3555.75]
1 0 [3525.5, 3654.75, 3528.25, 3657.0]
1 1 [5010.25, 5072.75, 5020.25, 5080.25]
0 0 [3872.5, 3758.75, 3872.0, 3758.5]
0 1 [3410.0, 3548.75, 3400.5, 3542.75]
1 0 [3513.75, 3645.0, 3516.75, 3647.25]
1 1 [5010.75, 5066.5, 5020.25, 5074.0]
0 0 [3887.0, 3777.0, 3886.5, 3776.75]
0 1 [3391.0, 3537.75, 3381.75, 3531.75]
1 0 [3505.5, 3637.5, 3508.75, 3639.75]
1 1 [5007.25, 5056.5, 5017.0, 5063.75]
0 0 [3900.0, 3792.0, 3899.25, 3791.75]
0 1 [3367.0, 3522.25, 3357.75, 3516.25]
1 0 [3492.25, 3623.0, 3495.5, 3625.5]
1 1 [5013.25, 5054.25, 5022.0, 5061.5]
0 0 [3917.0, 3809.75, 3916.25, 3809.5]
0 1 [3346.0, 3511.0, 3336.75, 3505.0]
1 0 [3483.5, 3613.25, 3487.0, 3615.75]
1 1 [5010.0, 5043.5, 5018.75, 5050.75]
0 0 [3928.75, 3824.25, 3927.5, 3823.75]
0 1 [3320.25, 3493.0, 3311.25, 3487.25]
1 0 [3469.0, 3599.25, 3472.5, 3602.0]
1 1 [5005.25, 5034.75, 5015.25, 5042.0]
0 0 [3942.25, 3839.75, 3941.25, 3839.25]
0 1 [3297.75, 3478.0, 3289.0, 3472.0]
1 0 [3460.75, 3591.5, 3464.25, 3594.0]
1 1 [5007.75, 5032.0, 5016.75, 5039.0]
0 0 [3958.25, 3858.75, 3956.75, 3858.25]
0 1 [3275.25, 3463.75, 3266.5, 3457.75]
1 0 [3444.75, 3577.25, 3448.5, 3580.0]
1 1 [5003.75, 5021.0, 5012.75, 5028.0]
0 0 [3965.75, 3871.75, 3964.25, 3870.75]
0 1 [3249.75, 3446.25, 3241.25, 3440.25]
1 0 [3434.0, 3568.75, 3437.75, 3571.75]
1 1 [5005.75, 5020.0, 5015.25, 5026.5]
0 0 [3981.5, 3888.75, 3980.0, 3887.75]
0 1 [3233.0, 3435.0, 3224.5, 3429.5]
1 0 [3425.75, 3558.5, 3429.5, 3561.5]
1 1 [5004.5, 5013.25, 5014.0, 5019.75]
0 0 [3991.5, 3899.5, 3990.0, 3898.75]
0 1 [3207.25, 3418.75, 3199.0, 3413.0]
1 0 [3413.25, 3546.0, 3417.25, 3549.0]
1 1 [5009.0, 5010.0, 5018.5, 5016.5]
0 0 [4004.75, 3917.0, 4003.0, 3916.0]
0 1 [3186.5, 3406.5, 3178.75, 3401.0]
1 0 [3405.25, 3537.5, 3409.25, 3540.5]
1 1 [5004.5, 5001.75, 5013.25, 5008.5]
0 0 [4014.5, 3926.25, 4012.5, 3925.25]
0 1 [3166.0, 3391.0, 3158.25, 3385.5]
1 0 [3394.0, 3524.75, 3398.25, 3527.75]
1 1 [5004.75, 4999.0, 5014.0, 5005.25]
0 0 [4026.75, 3939.0, 4025.0, 3938.0]
0 1 [3148.5, 3379.75, 3140.75, 3374.5]
1 0 [3388.0, 3517.25, 3392.25, 3520.5]
1 1 [5004.5, 4994.0, 5013.25, 5001.0]
0 0 [4036.0, 3948.5, 4034.25, 3947.25]
0 1 [3130.5, 3366.75, 3122.75, 3361.5]
1 0 [3380.25, 3507.25, 3384.75, 3510.5]
1 1 [5001.75, 4989.75, 5010.5, 4997.0]
0 0 [4047.75, 3958.25, 4045.75, 3957.0]
0 1 [3116.0, 3354.75, 3108.5, 3349.5]
1 0 [3373.25, 3499.75, 3377.75, 3502.75]
1 1 [4998.75, 4986.5, 5007.25, 4993.5]
0 0 [4055.5, 3966.25, 4053.5, 3965.0]
0 1 [3101.75, 3343.5, 3094.25, 3338.5]
1 0 [3364.25, 3490.25, 3368.75, 3493.5]
1 1 [4996.75, 4982.25, 5005.25, 4989.25]
0 0 [4062.0, 3971.75, 4060.0, 3970.5]
0 1 [3090.75, 3334.25, 3083.25, 3329.0]
1 0 [3361.75, 3485.25, 3366.25, 3488.5]
1 1 [4995.75, 4984.0, 5004.0, 4990.5]
0 0 [4072.75, 3977.5, 4070.75, 3976.25]
0 1 [3087.25, 3329.0, 3079.5, 3323.75]
1 0 [3359.0, 3479.25, 3363.5, 3482.25]
1 1 [4991.75, 4981.25, 5000.0, 4988.0]
0 0 [4075.25, 3978.25, 4073.5, 3977.0]
0 1 [3076.25, 3319.0, 3068.5, 3313.75]
1 0 [3349.75, 3470.0, 3354.5, 3473.25]
1 1 [4989.75, 4979.25, 4998.5, 4986.25]
0 0 [4080.25, 3984.0, 4078.5, 3982.75]
0 1 [3071.0, 3315.5, 3063.25, 3310.0]
1 0 [3345.5, 3467.0, 3350.0, 3470.25]
1 1 [4988.0, 4977.5, 4996.25, 4983.75]
0 0 [4081.5, 3985.25, 4079.75, 3984.0]
0 1 [3064.0, 3309.0, 3056.5, 3304.0]
1 0 [3341.0, 3461.25, 3345.5, 3464.5]
1 1 [4987.75, 4976.5, 4996.0, 4983.25]
0 0 [4088.75, 3990.75, 4087.0, 3989.5]
0 1 [3060.25, 3306.75, 3052.75, 3301.25]
1 0 [3342.25, 3460.5, 3346.75, 3464.0]
1 1 [4987.0, 4976.5, 4995.25, 4982.75]
0 0 [4089.25, 3991.0, 4087.5, 3989.75]
0 1 [3060.0, 3305.25, 3052.25, 3300.0]
1 0 [3338.0, 3458.25, 3342.5, 3461.25]
1 1 [4983.25, 4974.75, 4991.75, 4981.25]
0 0 [4089.5, 3990.75, 4087.75, 3989.5]
0 1 [3060.5, 3304.5, 3052.75, 3299.25]
1 0 [3339.75, 3459.5, 3344.0, 3462.75]
1 1 [4983.25, 4975.5, 4992.0, 4981.75]
0 0 [4090.0, 3990.0, 4088.25, 3988.75]
0 1 [3062.25, 3305.5, 3054.25, 3300.0]
1 0 [3338.5, 3456.25, 3343.0, 3459.5]
1 1 [4982.5, 4974.75, 4991.5, 4981.25]
0 0 [4087.5, 3986.5, 4086.0, 3985.25]
0 1 [3064.5, 3306.75, 3056.5, 3301.0]
1 0 [3338.75, 3457.75, 3343.25, 3460.75]
1 1 [4981.5, 4975.25, 4990.25, 4982.0]
0 0 [4087.0, 3986.75, 4085.25, 3985.75]
0 1 [3071.75, 3312.0, 3063.75, 3306.5]
1 0 [3341.0, 3461.5, 3345.5, 3464.5]
1 1 [4980.75, 4975.75, 4989.5, 4982.5]
0 0 [4083.75, 3983.25, 4082.0, 3982.0]
0 1 [3076.5, 3314.25, 3068.5, 3308.5]
1 0 [3343.75, 3464.0, 3348.0, 3467.0]
1 1 [4981.75, 4978.5, 4990.25, 4984.75]
0 0 [4083.5, 3981.75, 4081.75, 3980.75]
0 1 [3085.0, 3320.0, 3076.75, 3314.75]
1 0 [3350.0, 3470.0, 3354.25, 3473.0]
1 1 [4978.0, 4976.5, 4986.75, 4983.25]
0 0 [4078.0, 3975.75, 4076.25, 3974.5]
0 1 [3092.5, 3325.5, 3084.25, 3319.75]
1 0 [3351.25, 3471.75, 3355.75, 3474.75]
1 1 [4979.75, 4979.75, 4988.5, 4986.5]
0 0 [4075.5, 3972.5, 4074.0, 3971.5]
0 1 [3102.75, 3332.5, 3094.25, 3326.75]
1 0 [3358.0, 3478.5, 3362.25, 3481.5]
1 1 [4980.5, 4982.5, 4988.5, 4989.0]
0 0 [4068.25, 3964.5, 4066.75, 3963.5]
0 1 [3112.75, 3338.25, 3104.25, 3332.5]
1 0 [3361.75, 3482.0, 3366.0, 3485.0]
1 1 [4978.5, 4982.25, 4987.0, 4988.75]
0 0 [4065.25, 3960.0, 4063.75, 3959.25]
0 1 [3126.25, 3348.25, 3117.75, 3342.5]
1 0 [3370.5, 3491.0, 3374.75, 3494.0]
1 1 [4980.25, 4987.0, 4988.5, 4993.75]
0 0 [4060.5, 3954.5, 4059.0, 3953.5]
0 1 [3142.5, 3359.25, 3134.0, 3353.25]
1 0 [3375.5, 3496.0, 3379.5, 3499.0]
1 1 [4978.25, 4988.5, 4987.0, 4995.25]
0 0 [4050.0, 3942.25, 4048.5, 3941.5]
0 1 [3156.75, 3367.5, 3147.75, 3361.75]
1 0 [3382.25, 3503.5, 3386.25, 3506.25]
1 1 [4979.25, 4993.75, 4988.0, 5000.5]
0 0 [4046.0, 3937.75, 4044.5, 3937.0]
0 1 [3175.75, 3380.75, 3166.5, 3374.75]
1 0 [3390.75, 3513.25, 3394.75, 3516.25]
1 1 [4975.0, 4994.0, 4984.5, 5000.75]
0 0 [4035.5, 3926.5, 4034.25, 3925.75]
0 1 [3190.0, 3388.5, 3181.0, 3382.75]
1 0 [3396.75, 3520.25, 3400.5, 3523.0]
1 1 [4977.5, 5001.5, 4986.25, 5008.25]
0 0 [4031.75, 3920.25, 4030.5, 3919.5]
0 1 [3210.25, 3401.5, 3201.0, 3395.0]
1 0 [3408.75, 3531.0, 3412.25, 3533.5]
1 1 [4976.25, 5004.25, 4984.75, 5011.25]
0 0 [4021.0, 3908.25, 4020.0, 3908.0]
0 1 [3226.75, 3410.75, 3217.0, 3404.5]
1 0 [3414.5, 3538.75, 3418.0, 3541.25]
1 1 [4978.0, 5011.0, 4986.0, 5017.75]
0 0 [4014.25, 3900.75, 4013.0, 3900.25]
0 1 [3243.25, 3421.25, 3233.5, 3414.75]
1 0 [3423.5, 3548.0, 3427.0, 3550.5]
1 1 [4975.5, 5013.25, 4984.25, 5020.25]
0 0 [4005.0, 3890.25, 4004.0, 3890.0]
0 1 [3256.75, 3428.25, 3247.25, 3421.75]
1 0 [3427.5, 3551.75, 3430.5, 3554.0]
1 1 [4976.75, 5019.75, 4986.25, 5026.5]
0 0 [3998.0, 3881.75, 3997.0, 3881.25]
0 1 [3271.75, 3437.0, 3262.0, 3430.75]
1 0 [3439.0, 3563.75, 3441.75, 3566.0]
1 1 [4978.25, 5025.5, 4987.75, 5032.25]
0 0 [3991.75, 3874.75, 3990.75, 3874.25]
0 1 [3286.5, 3446.0, 3276.5, 3439.75]
1 0 [3442.25, 3567.75, 3445.25, 3570.0]
1 1 [4976.25, 5027.25, 4985.5, 5034.25]
0 0 [3980.75, 3863.0, 3980.0, 3863.0]
0 1 [3300.75, 3454.75, 3290.75, 3448.25]
1 0 [3451.75, 3577.5, 3454.75, 3580.0]
1 1 [4980.0, 5035.0, 4989.5, 5042.25]
0 0 [3976.0, 3857.5, 3975.5, 3857.25]
0 1 [3315.75, 3464.75, 3305.75, 3458.25]
1 0 [3458.75, 3584.75, 3461.5, 3587.0]
1 1 [4979.5, 5037.75, 4988.75, 5044.75]
0 0 [3965.5, 3846.25, 3964.75, 3846.25]
0 1 [3325.5, 3470.5, 3315.5, 3464.0]
1 0 [3463.25, 3589.5, 3466.0, 3591.75]
1 1 [4981.25, 5041.75, 4990.25, 5049.0]
0 0 [3961.25, 3841.5, 3960.75, 3841.5]
0 1 [3338.5, 3479.5, 3328.25, 3473.0]
1 0 [3470.5, 3597.0, 3473.5, 3599.25]
1 1 [4979.25, 5043.0, 4988.5, 5050.0]
0 0 [3949.75, 3829.5, 3949.25, 3829.5]
0 1 [3346.0, 3483.75, 3335.75, 3477.25]
1 0 [3471.75, 3598.0, 3474.5, 3600.0]
1 1 [4981.0, 5046.0, 4990.0, 5053.25]
0 0 [3947.75, 3826.25, 3947.25, 3826.25]
0 1 [3355.5, 3491.25, 3345.25, 3484.75]
1 0 [3479.0, 3604.5, 3481.75, 3606.75]
1 1 [4981.0, 5047.5, 4990.0, 5054.5]
0 0 [3941.75, 3820.0, 3941.5, 3820.0]
0 1 [3359.25, 3493.25, 3349.25, 3487.0]
1 0 [3478.75, 3604.0, 3481.5, 3606.25]
1 1 [4980.75, 5048.0, 4990.0, 5055.25]
0 0 [3937.5, 3815.0, 3937.25, 3815.0]
0 1 [3364.75, 3498.0, 3354.5, 3491.75]
1 0 [3484.25, 3608.25, 3487.0, 3610.5]
1 1 [4985.25, 5052.0, 4994.25, 5059.0]
0 0 [3937.5, 3813.25, 3937.25, 3813.25]
0 1 [3366.75, 3500.5, 3356.75, 3494.25]
1 0 [3485.25, 3607.5, 3488.0, 3609.5]
1 1 [4983.25, 5048.0, 4992.25, 5055.25]
0 0 [3934.5, 3810.5, 3934.25, 3810.5]
0 1 [3365.25, 3500.5, 3355.25, 3494.0]
1 0 [3486.0, 3609.0, 3489.0, 3611.25]
1 1 [4987.0, 5050.75, 4996.25, 5058.0]
0 0 [3935.5, 3812.25, 3935.25, 3812.25]
0 1 [3366.25, 3503.0, 3356.5, 3496.75]
1 0 [3486.5, 3609.0, 3489.5, 3611.25]
1 1 [4985.75, 5048.0, 4995.25, 5055.25]
0 0 [3932.25, 3807.75, 3931.75, 3808.0]
0 1 [3362.25, 3500.5, 3352.5, 3494.0]
1 0 [3487.75, 3608.25, 3490.75, 3610.5]
1 1 [4991.75, 5052.75, 5000.75, 5060.0]
0 0 [3937.0, 3810.75, 3936.75, 3810.75]
0 1 [3362.25, 3501.25, 3352.25, 3495.0]
1 0 [3490.25, 3608.0, 3493.25, 3610.5]
1 1 [4991.25, 5051.0, 5000.5, 5058.25]
0 0 [3935.5, 3808.0, 3935.25, 3808.0]
0 1 [3358.25, 3498.25, 3348.25, 3492.0]
1 0 [3485.0, 3603.25, 3488.25, 3605.75]
1 1 [4992.0, 5051.25, 5001.25, 5058.25]
0 0 [3935.25, 3809.75, 3935.0, 3809.5]
0 1 [3358.0, 3499.75, 3348.25, 3493.5]
1 0 [3488.0, 3608.0, 3491.0, 3610.25]
1 1 [4991.25, 5049.75, 5000.5, 5057.0]
0 0 [3933.75, 3808.75, 3933.5, 3808.75]
0 1 [3355.0, 3496.75, 3345.25, 3490.5]
1 0 [3484.5, 3603.5, 3487.75, 3605.75]
1 1 [4990.25, 5049.0, 5000.0, 5056.25]
0 0 [3936.0, 3809.75, 3935.75, 3809.75]
0 1 [3356.0, 3497.5, 3346.25, 3491.0]
1 0 [3486.0, 3605.5, 3489.0, 3607.75]
1 1 [4990.5, 5049.75, 4999.5, 5057.0]
0 0 [3935.5, 3810.5, 3935.25, 3810.5]
0 1 [3357.75, 3497.75, 3348.0, 3491.5]
1 0 [3483.25, 3604.0, 3486.25, 3606.25]
1 1 [4987.25, 5048.0, 4996.0, 5055.0]
0 0 [3934.25, 3809.5, 3934.0, 3809.5]
0 1 [3357.75, 3496.5, 3348.0, 3490.25]
1 0 [3483.5, 3604.5, 3486.5, 3607.0]
1 1 [4989.5, 5051.0, 4999.0, 5058.5]
0 0 [3938.0, 3812.5, 3937.75, 3812.5]
0 1 [3361.5, 3499.5, 3351.75, 3493.0]
1 0 [3485.75, 3605.75, 3488.5, 3608.0]
1 1 [4986.75, 5049.5, 4996.25, 5056.75]
0 0 [3934.5, 3808.25, 3934.25, 3808.25]
0 1 [3360.5, 3497.5, 3350.5, 3491.0]
1 0 [4062.75, 3603.25, 3486.0, 3605.5]
1 1 [4987.75, 5050.75, 4997.0, 5058.0]
0 0 [3936.75, 3811.0, 3936.5, 3811.0]
0 1 [3362.0, 3498.25, 3352.0, 3491.75]
1 0 [4050.25, 3607.25, 4043.75, 3609.5]
1 1 [4987.5, 5051.5, 4996.5, 5058.75]
0 0 [3934.0, 3809.25, 3933.75, 3809.0]
0 1 [3360.25, 3496.0, 3350.25, 3489.75]
1 0 [4028.0, 3604.25, 3485.75, 3606.5]
1 1 [4988.75, 5052.5, 4997.75, 5059.5]
0 0 [3936.5, 3811.25, 3936.25, 3811.25]
0 1 [3361.5, 3498.0, 3351.5, 3491.75]
1 0 [3486.0, 3607.75, 3489.0, 3610.0]
1 1 [4990.0, 5053.75, 4999.25, 5061.0]
0 0 [3934.25, 3809.75, 3934.0, 3809.75]
0 1 [3361.0, 3497.5, 3351.0, 3491.25]
1 0 [3482.0, 3604.25, 3485.0, 3606.5]
1 1 [4987.5, 5051.75, 4996.75, 5058.75]
0 0 [3934.75, 3810.0, 3934.5, 3810.0]
0 1 [3361.5, 3498.0, 3351.5, 3491.5]
1 0 [3485.25, 3606.75, 3488.25, 3609.0]
1 1 [4988.75, 5052.25, 4998.0, 5059.5]
